id_inmueble,titulo,localizacion,precio,metros_cuadrados,m2_construidos,m2_utiles,habitaciones,baños,terraza,estado,planta,exterior,ascensor,anunciante,anunciante_link,link_inmueble,fecha_inclusion,caracteristicas_basicas,caracteristicas_extras,link_anunciante
96567154,Piso en venta en Calle Mossèn Arnauda,Barri Zona Nord,23000,70,70.0,,2.0,1.0,,Segunda mano/buen estado,,,False,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96567154/,2025-09-11,,,
96561690,Piso en venta en Camino Caseta Albors,Centro - Zona Alta,9000,28,28.0,,,1.0,,Segunda mano/buen estado,,,False,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96561690/,2025-09-11,,,
107834018,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,300000,240,240.0,,4.0,2.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/107834018/,2025-09-11,,,
107865188,"Piso en venta en Calle Santa Rosa, 61",Barri Santa Rosa,175000,130,130.0,120.0,4.0,2.0,True,Segunda mano/buen estado,Planta 3ª exterior,True,True,,,https://www.idealista.com/inmueble/107865188/,2025-09-11,,,
108702897,"Chalet adosado en venta en Calle Doña Amàlia, 58",Centro - Zona Alta,235000,160,160.0,,5.0,2.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/108702897/,2025-09-11,,,
86526548,"Ático en venta en Calle Rigobert Albors, 5",Centro - Zona Alta,259000,230,230.0,191.0,5.0,2.0,True,Segunda mano/buen estado,Planta 5ª exterior,True,True,,,https://www.idealista.com/inmueble/86526548/,2025-09-11,,,
108689754,Casa o chalet en venta en Carretera Molinar,Centro - Zona Alta,76000,76,76.0,,3.0,2.0,,Segunda mano/buen estado,,,,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/108689754/,2025-09-11,,,
106915943,Piso en venta en Calle la Sardina,Centro - Zona Alta,34200,110,110.0,,,1.0,,Segunda mano/buen estado,,,False,Solvia SE,https://www.idealista.com/pro/solvia-se/,https://www.idealista.com/inmueble/106915943/,2025-09-11,,,
107973477,Piso en venta en Calle Puríssima,Centro - Zona Alta,45600,75,75.0,,2.0,1.0,,Segunda mano/buen estado,,,False,Solvia Inmobiliaria NB,https://www.idealista.com/pro/idealista-260428931-1734526927977/,https://www.idealista.com/inmueble/107973477/,2025-09-11,,,
96566503,Piso en venta en Calle Sant Joan,Centro - Zona Alta,12000,55,55.0,,,1.0,,Segunda mano/buen estado,,,False,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96566503/,2025-09-11,,,
96561689,Piso en venta en Camino Caseta Albors,Centro - Zona Alta,12000,44,44.0,,,1.0,,Segunda mano/para reformar,,False,False,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96561689/,2025-09-11,,,
99132631,Piso en venta en Calle la Sardina,Centro - Zona Alta,34200,110,110.0,,,1.0,,Segunda mano/buen estado,,,False,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/99132631/,2025-09-11,,,
108394166,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,69500,98,98.0,90.0,4.0,1.0,,Segunda mano/para reformar,Bajo exterior,True,False,Inversiones Car&Mar,https://www.idealista.com/pro/inversiones-car-mar/,https://www.idealista.com/inmueble/108394166/,2025-09-11,,,
106915942,Piso en venta en Calle Sant Joan,Centro - Zona Alta,30500,109,109.0,,,1.0,,Segunda mano/buen estado,,,False,Solvia SE,https://www.idealista.com/pro/solvia-se/,https://www.idealista.com/inmueble/106915942/,2025-09-11,,,
106328582,Piso en venta en Calle Poeta Joan Valls,Barri Eixample,143750,150,150.0,,,1.0,,Segunda mano/buen estado,Planta 4ª,,True,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/106328582/,2025-09-11,,,
99132630,Piso en venta en Calle Sant Joan,Centro - Zona Alta,30500,109,109.0,,,1.0,,Segunda mano/buen estado,,,False,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/99132630/,2025-09-11,,,
106844612,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,240000,220,220.0,200.0,3.0,3.0,,Segunda mano/para reformar,Planta 1ª exterior,True,True,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/106844612/,2025-09-11,,,
104890873,Piso en venta en Carretera Nacional N-340,Barri Eixample,37400,91,91.0,,3.0,1.0,,Segunda mano/buen estado,,,False,Solvia SE,https://www.idealista.com/pro/solvia-se/,https://www.idealista.com/inmueble/104890873/,2025-09-11,,,
108842916,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,93000,110,110.0,82.0,3.0,2.0,,Segunda mano/buen estado,Planta 7ª exterior,True,True,GTI INMOFREELANCE,https://www.idealista.com/pro/besthousealicante/,https://www.idealista.com/inmueble/108842916/,2025-09-11,,,
107667632,"Estudio en venta en Calle Mossèn Torregrosa, 21",Centro - Zona Alta,100000,180,180.0,170.0,0.0,1.0,True,Segunda mano/buen estado,Entreplanta exterior,True,False,,,https://www.idealista.com/inmueble/107667632/,2025-09-11,,,
102873459,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,90000,124,124.0,115.0,3.0,1.0,,Segunda mano/buen estado,Planta 3ª exterior,True,False,NEXT HOME INMOBILIARIA,https://www.idealista.com/pro/inmonexthome/,https://www.idealista.com/inmueble/102873459/,2025-09-11,,,
106479280,"Masía en venta en Camino Caseta Madrid, 1",Barri Santa Rosa,999000,400,400.0,,3.0,3.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/106479280/,2025-09-11,,,
102545563,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,185000,140,140.0,130.0,3.0,2.0,,Segunda mano/buen estado,Planta 4ª exterior,True,True,NEXT HOME INMOBILIARIA,https://www.idealista.com/pro/inmonexthome/,https://www.idealista.com/inmueble/102545563/,2025-09-11,,,
107228155,"Piso en venta en Calle Juan Gil Albert, 73",Barri Zona Nord,140000,110,110.0,,3.0,1.0,,Segunda mano/buen estado,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/107228155/,2025-09-11,,,
107766389,"Piso en venta en Calle Oliver, 28",Barri Santa Rosa,87500,74,74.0,,4.0,1.0,,Segunda mano/buen estado,Planta 4ª exterior,True,False,,,https://www.idealista.com/inmueble/107766389/,2025-09-11,,,
107316941,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,115000,90,90.0,,3.0,2.0,,Segunda mano/buen estado,Planta 1ª exterior,True,False,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/107316941/,2025-09-11,,,
107743932,"Chalet adosado en venta en font de la uixola, 1",Barri Eixample,374500,182,182.0,,3.0,3.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/107743932/,2025-09-11,,,
105080006,"Piso en venta en Varias, 14 ,",Barri Eixample,298000,220,220.0,210.0,4.0,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,False,,,https://www.idealista.com/inmueble/105080006/,2025-09-11,,,
108045216,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,25000,62,62.0,,0.0,2.0,,Segunda mano/para reformar,Bajo interior,False,False,Inmobiliaria Hache,https://www.idealista.com/pro/inmobiliaria-hache/,https://www.idealista.com/inmueble/108045216/,2025-09-11,,,
102851130,Ático en venta en Centro - Zona Alta,Alcoy / Alcoi,300000,170,170.0,160.0,4.0,2.0,True,Segunda mano/buen estado,Planta 6ª exterior,True,True,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/102851130/,2025-09-11,,,
109162788,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,187000,165,165.0,160.0,4.0,2.0,,Segunda mano/buen estado,Planta 1ª exterior,True,True,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/109162788/,2025-09-11,,,
108802562,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,93000,118,118.0,100.0,3.0,2.0,,Segunda mano/buen estado,Planta 7ª exterior,True,True,TU CASA EN ELCHE TCE 2023,https://www.idealista.com/pro/tu-casa-en-elche/,https://www.idealista.com/inmueble/108802562/,2025-09-11,,,
107911329,Finca rústica en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,215000,190,190.0,160.0,6.0,3.0,,Segunda mano/buen estado,,,,Servicios Inmobiliarios Interworld,https://www.idealista.com/pro/interworld/,https://www.idealista.com/inmueble/107911329/,2025-09-11,,,
107793838,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,124000,108,108.0,,3.0,2.0,,Segunda mano/buen estado,Planta 5ª exterior,True,True,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/107793838/,2025-09-11,,,
108636107,Piso en venta en CL Isabel II,Barri Santa Rosa,140000,118,118.0,,3.0,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/108636107/,2025-09-11,,,
107854880,Ático en venta en Alameda Camilo Sesto,Barri Eixample,140000,70,70.0,,2.0,1.0,True,Segunda mano/buen estado,Planta 6ª exterior,True,True,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/107854880/,2025-09-11,,,
108651592,Piso en venta en Pz Jaume El Conqueridor,Barri Santa Rosa,93000,118,118.0,,3.0,2.0,,Segunda mano/buen estado,Planta 7ª exterior,True,True,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/108651592/,2025-09-11,,,
107897763,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,235000,170,170.0,120.0,4.0,2.0,,Segunda mano/buen estado,,,,ArPons Luxury Real Estate,https://www.idealista.com/pro/arpons-luxury-real-estate/,https://www.idealista.com/inmueble/107897763/,2025-09-11,,,
102483285,Dúplex en venta en Maulets,Centro - Zona Alta,99000,225,225.0,200.0,3.0,1.0,True,Segunda mano/buen estado,Planta 1ª exterior,True,False,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/102483285/,2025-09-11,,,
109195435,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,85000,80,80.0,75.0,3.0,1.0,,Segunda mano/buen estado,Planta 3ª exterior,True,False,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/109195435/,2025-09-11,,,
108979120,Piso en venta en Alameda Camilo Sesto,Barri Eixample,130000,168,168.0,159.0,6.0,2.0,,Segunda mano/para reformar,Planta 2ª exterior,True,True,Inmobiliaria Hache,https://www.idealista.com/pro/inmobiliaria-hache/,https://www.idealista.com/inmueble/108979120/,2025-09-11,,,
105366816,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,130000,140,140.0,,4.0,2.0,,Segunda mano/buen estado,Planta 4ª interior,False,True,Next Steps Spain,https://www.idealista.com/pro/nextstepsspain/,https://www.idealista.com/inmueble/105366816/,2025-09-11,,,
107657435,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,110000,90,90.0,,4.0,2.0,,Segunda mano/buen estado,Planta 1ª exterior,True,False,Abenza inmuebles,https://www.idealista.com/pro/abenza-inmuebles/,https://www.idealista.com/inmueble/107657435/,2025-09-11,,,
107658044,Piso en venta en Barri Eixample,Alcoy / Alcoi,105000,135,135.0,130.0,4.0,2.0,,Segunda mano/para reformar,Planta 6ª exterior,True,True,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/107658044/,2025-09-11,,,
107956346,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,116150,131,131.0,,3.0,2.0,,Segunda mano/buen estado,Planta 5ª,,,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/107956346/,2025-09-11,,,
108440331,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,250000,180,180.0,150.0,4.0,2.0,True,Segunda mano/buen estado,,,,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/108440331/,2025-09-11,,,
107396314,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,95000,95,95.0,,3.0,2.0,True,Segunda mano/buen estado,Planta 1ª exterior,True,False,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/107396314/,2025-09-11,,,
109101525,"Piso en venta en Calle Francesc Perera, 7",Barri Eixample,123000,90,90.0,88.0,2.0,1.0,,Segunda mano/buen estado,Bajo exterior,True,False,,,https://www.idealista.com/inmueble/109101525/,2025-09-11,,,
109209910,Ático en venta en Barri Eixample,Alcoy / Alcoi,245000,140,140.0,,3.0,2.0,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/109209910/,2025-09-11,,,
106967544,Chalet adosado en venta en Barri Eixample,Alcoy / Alcoi,361305,614,614.0,,7.0,5.0,,Segunda mano/buen estado,,,,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/106967544/,2025-09-11,,,
108475879,Finca rústica en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,145000,131,131.0,,3.0,1.0,,Segunda mano/para reformar,,,,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/108475879/,2025-09-11,,,
108459600,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,112125,85,85.0,,0.0,2.0,,Segunda mano/buen estado,Planta -1,,,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/108459600/,2025-09-11,,,
107385916,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,83475,72,72.0,,0.0,1.0,,Segunda mano/buen estado,Planta 2ª,,,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/107385916/,2025-09-11,,,
108610578,"Ático en venta en Avenida de Alameda de Camilo Sesto, 22",Barri Eixample,159000,92,92.0,84.0,2.0,1.0,True,Segunda mano/buen estado,Planta 5ª exterior,True,True,,,https://www.idealista.com/inmueble/108610578/,2025-09-11,,,
97761053,"Ático en venta en Alameda Camilo Sesto, 79",Barri Eixample,175000,100,100.0,,3.0,2.0,True,Segunda mano/buen estado,Planta 8ª exterior,True,True,,,https://www.idealista.com/inmueble/97761053/,2025-09-11,,,
97216193,"Piso en venta en Calle sant josep, 58",Centro - Zona Alta,75000,70,70.0,55.0,2.0,1.0,,Segunda mano/buen estado,Planta 4ª exterior,True,False,,,https://www.idealista.com/inmueble/97216193/,2025-09-11,,,
108672730,"Casa o chalet independiente en venta en Urbanització l'Estepar, 109",Centro - Zona Alta,149000,97,97.0,,3.0,1.0,True,Segunda mano/para reformar,,,,,,https://www.idealista.com/inmueble/108672730/,2025-09-11,,,
108413163,"Piso en venta en Calle el Camí, 74",Centro - Zona Alta,130000,90,90.0,,3.0,2.0,True,Segunda mano/buen estado,Planta 3ª exterior,True,True,,,https://www.idealista.com/inmueble/108413163/,2025-09-11,,,
104508598,"Casa o chalet independiente en venta en Calle els Llençols, 10",Barri Eixample,690000,505,505.0,,6.0,4.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/104508598/,2025-09-11,,,
102377023,"Piso en venta en Camino c/El, 62",Centro - Zona Alta,165000,141,141.0,126.0,3.0,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,,,https://www.idealista.com/inmueble/102377023/,2025-09-11,,,
108954761,"Piso en venta en Calle el Camí, 30",Centro - Zona Alta,185000,174,174.0,163.0,4.0,3.0,,Segunda mano/buen estado,Entreplanta exterior,True,False,,,https://www.idealista.com/inmueble/108954761/,2025-09-11,,,
106594158,"Piso en venta en Plaza del Centenari, 49",Barri Santa Rosa,98000,100,100.0,95.0,3.0,2.0,,Segunda mano/buen estado,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/106594158/,2025-09-11,,,
108331396,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,89125,73,73.0,,0.0,1.0,,Segunda mano/buen estado,Bajo,,,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/108331396/,2025-09-11,,,
108318287,"Piso en venta en Alameda Camilo Sesto, 10",Barri Eixample,185000,240,240.0,200.0,5.0,3.0,True,Segunda mano/para reformar,Planta 2ª exterior,True,True,,,https://www.idealista.com/inmueble/108318287/,2025-09-11,,,
108940128,Casa o chalet independiente en venta en Partida de Barxell s/n,Barri Batoi - Sargento - Baradello,320000,220,220.0,190.0,4.0,2.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/108940128/,2025-09-11,,,
108058634,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,95450,80,80.0,,0.0,2.0,,Segunda mano/buen estado,Entreplanta,,,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/108058634/,2025-09-11,,,
34412508,"Dúplex en venta en Calle sant nicolau, 96",Centro - Zona Alta,120000,120,120.0,,3.0,2.0,,Segunda mano/buen estado,Planta 3ª exterior,True,False,,,https://www.idealista.com/inmueble/34412508/,2025-09-11,,,
105958743,"Casa o chalet independiente en venta en Partida Rambla Baixa, 5",Centro - Zona Alta,345000,585,585.0,,6.0,4.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/105958743/,2025-09-11,,,
108446125,Piso en venta en Barri Eixample,Alcoy / Alcoi,147000,146,146.0,,5.0,2.0,True,Segunda mano/buen estado,Planta 1ª exterior,True,True,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/108446125/,2025-09-11,,,
106638848,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,104690,104,104.0,,,3.0,,Segunda mano/buen estado,Bajo exterior,True,True,NEXT HOME INMOBILIARIA,https://www.idealista.com/pro/inmonexthome/,https://www.idealista.com/inmueble/106638848/,2025-09-11,,,
108150209,"Piso en venta en Calle Cronista Jordán, 17",Barri Santa Rosa,140000,150,150.0,140.0,5.0,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,,,https://www.idealista.com/inmueble/108150209/,2025-09-11,,,
108272920,"Piso en venta en Calle Echegaray, 19",Centro - Zona Alta,125000,70,70.0,68.0,2.0,1.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,,,https://www.idealista.com/inmueble/108272920/,2025-09-11,,,
107910096,"Piso en venta en Calle el cid, 30",Barri Eixample,46500,45,45.0,,2.0,1.0,,Segunda mano/para reformar,Planta 3ª exterior,True,False,,,https://www.idealista.com/inmueble/107910096/,2025-09-11,,,
108721953,"Piso en venta en Calle Verge dels Lliris, 44",Centro - Zona Alta,67900,80,80.0,78.0,3.0,1.0,,Segunda mano/buen estado,Planta 3ª exterior,True,False,,,https://www.idealista.com/inmueble/108721953/,2025-09-11,,,
99875222,"Masía en venta en Rambla Alta, 59",Centro - Zona Alta,150000,170,170.0,169.0,10.0,2.0,,Segunda mano/para reformar,,,,,,https://www.idealista.com/inmueble/99875222/,2025-09-11,,,
25773154,"Piso en venta en San Nicolas, 143",Centro - Zona Alta,80000,80,80.0,70.0,2.0,1.0,,Segunda mano/buen estado,Planta 4ª exterior,True,False,,,https://www.idealista.com/inmueble/25773154/,2025-09-11,,,
107572101,"Ático en venta en Calle Ibi, 36",Barri Santa Rosa,159000,98,98.0,,4.0,2.0,True,Segunda mano/buen estado,Planta 5ª exterior,True,True,,,https://www.idealista.com/inmueble/107572101/,2025-09-11,,,
106753450,"Chalet pareado en venta en Calle els Maulets, 12",Centro - Zona Alta,50000,135,135.0,,2.0,1.0,True,Segunda mano/para reformar,,,,,,https://www.idealista.com/inmueble/106753450/,2025-09-11,,,
108899661,Piso en venta en Barri Eixample,Alcoy / Alcoi,130000,105,105.0,100.0,3.0,2.0,,Segunda mano/buen estado,,True,True,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/108899661/,2025-09-11,,,
108786924,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,165000,95,95.0,90.0,3.0,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/108786924/,2025-09-11,,,
106297795,"Piso en venta en Calle Cronista Jordán, 20",Barri Santa Rosa,92000,100,100.0,,4.0,1.0,,Segunda mano/buen estado,Planta 3ª exterior,True,True,,,https://www.idealista.com/inmueble/106297795/,2025-09-11,,,
100283971,"Piso en venta en Calle Roger de Llúria, 2",Centro - Zona Alta,195000,175,175.0,,5.0,3.0,,Segunda mano/para reformar,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/100283971/,2025-09-11,,,
108159633,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,140000,120,120.0,,4.0,2.0,,Segunda mano/para reformar,Planta 2ª exterior,True,True,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/108159633/,2025-09-11,,,
97461767,"Piso en venta en Calle Cronista Remigi Vicedo, 6",Barri Santa Rosa,130000,130,130.0,,3.0,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,,,https://www.idealista.com/inmueble/97461767/,2025-09-11,,,
101569427,"Piso en venta en Pont de San Roc, 2",Barri Eixample,325000,280,280.0,,5.0,3.0,,Segunda mano/buen estado,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/101569427/,2025-09-11,,,
106336249,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,198000,50,50.0,,,1.0,,Segunda mano/buen estado,Planta 1ª exterior,True,False,,,https://www.idealista.com/inmueble/106336249/,2025-09-11,,,
106904910,"Piso en venta en Calle Santa Rosa, 45",Barri Santa Rosa,130000,136,136.0,,4.0,2.0,True,Segunda mano/para reformar,Planta 5ª exterior,True,True,,,https://www.idealista.com/inmueble/106904910/,2025-09-11,,,
107477781,"Piso en venta en Calle maestro espi, 11",Barri Santa Rosa,150000,100,100.0,99.0,3.0,2.0,,Segunda mano/buen estado,Planta 5ª exterior,True,True,,,https://www.idealista.com/inmueble/107477781/,2025-09-11,,,
91837932,"Piso en venta en Plaza Hospital Sueco Noruego, 2",Centro - Zona Alta,131000,120,120.0,110.0,3.0,2.0,True,Segunda mano/buen estado,Planta 1ª exterior,True,True,,,https://www.idealista.com/inmueble/91837932/,2025-09-11,,,
103403370,"Piso en venta en Alameda Camilo Sesto, 4",Barri Eixample,180000,150,150.0,,4.0,2.0,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/103403370/,2025-09-11,,,
106979980,"Piso en venta en Calle Escultor Peresejo, 24",Barri Eixample,117500,120,120.0,,4.0,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,,,https://www.idealista.com/inmueble/106979980/,2025-09-11,,,
81156708,"Ático en venta en Calle el Camí, 46",Centro - Zona Alta,185000,150,150.0,140.0,3.0,2.0,True,Segunda mano/buen estado,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/81156708/,2025-09-11,,,
81772162,Chalet pareado en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,230000,256,256.0,,4.0,2.0,True,Segunda mano/buen estado,,,,,,https://www.idealista.com/inmueble/81772162/,2025-09-11,,,
83017352,"Ático en venta en Calle d'Alfons el Magnànim, 3",Barri Santa Rosa,123000,105,105.0,,3.0,2.0,True,Segunda mano/buen estado,Planta 5ª exterior,True,True,,,https://www.idealista.com/inmueble/83017352/,2025-09-11,,,
101270956,"Ático en venta en Calle Onil, 4",Barri Santa Rosa,120000,105,105.0,98.0,3.0,1.0,,Segunda mano/buen estado,Planta 4ª exterior,True,True,,,https://www.idealista.com/inmueble/101270956/,2025-09-11,,,
97844337,"Piso en venta en Calle Encaro, 1",Centro - Zona Alta,120000,100,100.0,,3.0,2.0,True,Segunda mano/buen estado,Entreplanta exterior,True,False,,,https://www.idealista.com/inmueble/97844337/,2025-09-11,,,
81156772,"Piso en venta en Calle Sant Francesc, 23",Centro - Zona Alta,76000,60,60.0,,,1.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,,,https://www.idealista.com/inmueble/81156772/,2025-09-11,,,
86910426,"Piso en venta en Calle Lluís Vives, 11",Barri Zona Nord,130000,90,90.0,,3.0,2.0,,Segunda mano/buen estado,Planta 1ª exterior,True,True,,,https://www.idealista.com/inmueble/86910426/,2025-09-11,,,
105841744,"Piso en venta en Calle la Sardina, 6",Centro - Zona Alta,20000,54,54.0,53.0,0.0,,,Segunda mano/para reformar,Planta 3ª exterior,True,False,,,https://www.idealista.com/inmueble/105841744/,2025-09-11,,,
109247084,"Alquiler de piso en Calle Enginyer Colomina Raduán, 12",Barri Zona Nord,600,86,86.0,69.0,3.0,1.0,,Segunda mano/buen estado,Planta 3ª exterior,True,True,,,https://www.idealista.com/inmueble/109247084/,2025-09-11,,,
109259861,Piso en venta en Barri Eixample,Alcoy / Alcoi,215000,115,115.0,105,4,4.0,,Segunda mano/buen estado,,True,True,SP AGENCIA INMOBILIARIA,https://www.idealista.com/pro/sp-agencia-inmobiliaria/,https://www.idealista.com/inmueble/109259861/,2025-09-12,,,
109254121,Piso en venta en Calle Na Saurina d'Entença,Barri Eixample,115000,200,200.0,174,5,2.0,,Segunda mano/para reformar,Planta 2ª exterior,True,True,Inmobiliaria carbonell,https://www.idealista.com/pro/inmobiliaria-carbonell-30408/,https://www.idealista.com/inmueble/109254121/,2025-09-12,,,
109252600,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,145000,142,142.0,,4,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,True,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/109252600/,2025-09-12,,,
109253969,"Piso en venta en Paseo Ovidi Montllor, 4",Centro - Zona Alta,130000,176,176.0,,3,2.0,,Segunda mano/buen estado,Planta 2ª exterior,True,False,,,https://www.idealista.com/inmueble/109253969/,2025-09-12,,,
109249875,"Estudio en venta en Calle Casa Blanca, 46",Centro - Zona Alta,70000,80,80.0,,0,2.0,,Segunda mano/buen estado,Entreplanta exterior,True,False,,,https://www.idealista.com/inmueble/109249875/,2025-09-12,,,
109254209,Piso en venta en Barri Eixample,Alcoy / Alcoi,122500,78,78.0,75,2,1.0,,Segunda mano/buen estado,,True,False,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/109254209/,2025-09-12,,,
109254510,Dúplex en venta en Centro - Zona Alta,Alcoy / Alcoi,170000,123,123.0,120,3,3.0,,Segunda mano/buen estado,,True,True,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/109254510/,2025-09-12,,,
108580307,"Piso en venta en Calle Sant Josep, 42",Centro - Zona Alta,73000,60,60.0,58,,1.0,,Segunda mano/buen estado,Planta 3ª interior,False,False,Corins Homes,https://www.idealista.com/pro/corinshomes/,https://www.idealista.com/inmueble/108580307/,2025-09-12,,,
